Timestamp, CPU Usage (%), Memory Usage (MB), Bytes Sent (MB), Bytes Received (MB), Sent Rate (MB/s), Receive Rate (MB/s)
2024-07-06 12:18:16,60.9,10696.82,499337.19,1260933.02,0.08,0.05
2024-07-06 12:18:17,62.39999999999999,10697.08,499337.27,1260933.08,0.08,0.05
2024-07-06 12:18:18,90.0,10697.07,499337.36,1260933.13,0.08,0.05
2024-07-06 12:18:19,66.3,10697.07,499337.44,1260933.19,0.09,0.06
2024-07-06 12:18:20,60.599999999999994,10697.07,499337.53,1260933.24,0.09,0.06
2024-07-06 12:18:21,113.20000000000002,10697.33,499337.62,1260933.30,0.08,0.05
2024-07-06 12:18:22,113.5,10697.82,499337.70,1260933.35,0.09,0.05
2024-07-06 12:18:23,61.19999999999999,10697.82,499337.79,1260933.41,0.09,0.06
2024-07-06 12:18:24,66.4,10697.26,499337.97,1260933.56,0.18,0.15
2024-07-06 12:18:25,82.5,10697.22,499338.15,1260933.71,0.18,0.15
2024-07-06 12:18:26,64.6,10697.22,499338.24,1260933.77,0.09,0.05
2024-07-06 12:18:27,61.699999999999996,10697.22,499338.32,1260933.82,0.08,0.05
2024-07-06 12:18:28,60.4,10697.72,499338.41,1260933.88,0.09,0.06
2024-07-06 12:18:29,95.7,10697.72,499338.49,1260933.93,0.09,0.05
2024-07-06 12:18:30,79.3,10697.72,499338.58,1260933.98,0.08,0.05
2024-07-06 12:18:31,69.9,10697.72,499338.66,1260934.04,0.09,0.05
2024-07-06 12:18:32,59.8,10697.98,499338.75,1260934.09,0.09,0.05
2024-07-06 12:18:33,99.30000000000001,10697.98,499338.83,1260934.15,0.09,0.05
2024-07-06 12:18:34,59.699999999999996,10698.98,499338.97,1260934.25,0.13,0.10
2024-07-06 12:18:35,64.3,10699.24,499339.05,1260934.31,0.09,0.06
2024-07-06 12:18:36,69.7,10698.95,499339.14,1260934.36,0.09,0.06
2024-07-06 12:18:37,99.20000000000002,10698.38,499339.23,1260934.42,0.09,0.05
2024-07-06 12:18:38,63.4,10698.38,499339.31,1260934.47,0.09,0.06
2024-07-06 12:18:39,61.599999999999994,10698.64,499339.40,1260934.53,0.09,0.06
2024-07-06 12:18:40,110.5,10698.92,499339.54,1260934.63,0.14,0.10
2024-07-06 12:18:41,97.20000000000002,10700.25,499339.62,1260934.69,0.09,0.06
2024-07-06 12:18:42,76.69999999999999,10699.80,499339.71,1260934.75,0.09,0.05
2024-07-06 12:18:43,51.8,10699.28,499339.79,1260934.80,0.09,0.05
2024-07-06 12:18:44,56.6,10698.46,499339.88,1260934.86,0.09,0.05
2024-07-06 12:18:45,92.39999999999999,10697.64,499339.97,1260934.91,0.09,0.05
2024-07-06 12:18:46,67.5,10697.64,499340.05,1260934.97,0.09,0.06
2024-07-06 12:18:47,53.8,10697.11,499340.14,1260935.02,0.09,0.06
2024-07-06 12:18:48,80.10000000000001,10697.11,499340.23,1260935.08,0.09,0.06
2024-07-06 12:18:49,83.8,10697.36,499340.36,1260935.18,0.13,0.10
2024-07-06 12:18:50,66.0,10698.29,499340.45,1260935.24,0.09,0.06
2024-07-06 12:18:51,60.49999999999999,10698.30,499340.53,1260935.29,0.09,0.06
2024-07-06 12:18:52,66.2,10697.81,499340.62,1260935.35,0.09,0.06
2024-07-06 12:18:53,89.20000000000002,10697.82,499340.70,1260935.40,0.09,0.05
2024-07-06 12:18:54,75.7,10698.09,499340.79,1260935.46,0.09,0.05
2024-07-06 12:18:55,57.599999999999994,10698.09,499340.88,1260935.52,0.09,0.06
2024-07-06 12:18:56,104.5,10698.09,499340.96,1260935.57,0.09,0.05
2024-07-06 12:18:57,76.4,10698.09,499341.05,1260935.62,0.09,0.06
2024-07-06 12:18:58,268.80000000000007,10698.34,499341.19,1260935.73,0.14,0.11
2024-07-06 12:18:59,68.6,10676.24,499341.27,1260935.79,0.09,0.05
2024-07-06 12:19:00,79.10000000000001,10676.24,499341.36,1260935.84,0.09,0.06
2024-07-06 12:19:01,89.39999999999999,10675.30,499341.45,1260935.90,0.09,0.06
2024-07-06 12:19:02,96.90000000000002,10674.55,499341.59,1260936.00,0.14,0.11
2024-07-06 12:19:03,81.00000000000001,10675.84,499341.67,1260936.06,0.09,0.06
2024-07-06 12:19:04,76.6,10676.38,499341.76,1260936.12,0.09,0.06
2024-07-06 12:19:05,92.70000000000002,10675.15,499341.85,1260936.17,0.09,0.05
2024-07-06 12:19:06,82.5,10675.14,499341.93,1260936.23,0.09,0.06
2024-07-06 12:19:07,51.8,10675.14,499342.02,1260936.28,0.09,0.06
2024-07-06 12:19:08,74.5,10675.40,499342.16,1260936.38,0.13,0.10
2024-07-06 12:19:09,95.90000000000002,10675.63,499342.24,1260936.44,0.09,0.05
2024-07-06 12:19:10,62.49999999999999,10675.63,499342.33,1260936.50,0.09,0.06
2024-07-06 12:19:11,82.10000000000001,10675.19,499342.42,1260936.55,0.09,0.06
2024-07-06 12:19:12,65.6,10675.44,499342.55,1260936.65,0.13,0.10
2024-07-06 12:19:13,96.4,10675.05,499342.64,1260936.71,0.09,0.06
2024-07-06 12:19:14,69.8,10675.29,499342.73,1260936.77,0.09,0.05
2024-07-06 12:19:16,85.9,10674.86,499342.81,1260936.82,0.09,0.06
2024-07-06 12:19:17,69.69999999999999,10675.36,499342.90,1260936.88,0.09,0.06
2024-07-06 12:19:18,92.00000000000001,10675.36,499342.99,1260936.93,0.09,0.06
2024-07-06 12:19:19,88.60000000000001,10675.61,499343.07,1260936.99,0.09,0.05
2024-07-06 12:19:20,58.49999999999999,10675.85,499343.16,1260937.04,0.09,0.06
2024-07-06 12:19:21,87.69999999999999,10675.86,499343.25,1260937.10,0.09,0.05
2024-07-06 12:19:22,59.8,10675.86,499343.34,1260937.15,0.09,0.06
2024-07-06 12:19:23,87.60000000000001,10675.04,499343.42,1260937.21,0.09,0.06
2024-07-06 12:19:24,62.0,10676.20,499343.61,1260937.36,0.19,0.15
2024-07-06 12:19:25,95.9,10676.18,499343.79,1260937.51,0.18,0.15
2024-07-06 12:19:26,59.599999999999994,10675.61,499343.88,1260937.57,0.09,0.06
2024-07-06 12:19:27,58.699999999999996,10675.61,499343.97,1260937.63,0.09,0.06
2024-07-06 12:19:28,64.29999999999998,10675.86,499344.06,1260937.68,0.09,0.06
2024-07-06 12:19:29,83.69999999999999,10674.87,499344.14,1260937.74,0.09,0.06
2024-07-06 12:19:30,58.599999999999994,10674.87,499344.23,1260937.79,0.09,0.05
2024-07-06 12:19:31,98.5,10675.33,499344.32,1260937.85,0.09,0.06
2024-07-06 12:19:32,72.5,10675.33,499344.41,1260937.91,0.09,0.06
2024-07-06 12:19:33,85.30000000000001,10675.33,499344.49,1260937.96,0.09,0.06
2024-07-06 12:19:34,62.9,10675.33,499344.63,1260938.07,0.13,0.10
2024-07-06 12:19:35,67.6,10675.59,499344.72,1260938.12,0.09,0.06
2024-07-06 12:19:36,66.5,10675.60,499344.81,1260938.18,0.09,0.06
2024-07-06 12:19:37,94.6,10675.60,499344.89,1260938.24,0.09,0.06
2024-07-06 12:19:38,60.0,10675.60,499344.98,1260938.29,0.09,0.06
2024-07-06 12:19:39,59.8,10675.86,499345.07,1260938.35,0.09,0.06
2024-07-06 12:19:40,120.80000000000001,10676.12,499345.21,1260938.45,0.14,0.11
2024-07-06 12:19:41,72.1,10677.32,499345.30,1260938.51,0.09,0.06
2024-07-06 12:19:42,92.4,10677.36,499345.39,1260938.57,0.09,0.06
2024-07-06 12:19:43,56.9,10676.39,499345.47,1260938.63,0.09,0.06
2024-07-06 12:19:44,89.2,10676.46,499345.56,1260938.68,0.09,0.06
2024-07-06 12:19:45,49.699999999999996,10676.75,499345.65,1260938.74,0.09,0.06
2024-07-06 12:19:46,65.5,10677.02,499345.74,1260938.80,0.09,0.06
2024-07-06 12:19:47,62.6,10677.00,499345.82,1260938.85,0.09,0.06
2024-07-06 12:19:48,74.5,10677.24,499345.91,1260938.91,0.09,0.06
2024-07-06 12:19:49,62.5,10677.24,499346.00,1260938.96,0.09,0.06
2024-07-06 12:19:50,53.9,10677.25,499346.14,1260939.07,0.14,0.10
2024-07-06 12:19:51,71.1,10677.72,499346.23,1260939.13,0.09,0.06
2024-07-06 12:19:52,105.4,10677.98,499346.31,1260939.18,0.09,0.06
2024-07-06 12:19:53,59.699999999999996,10677.52,499346.40,1260939.24,0.09,0.06
2024-07-06 12:19:54,64.6,10677.77,499346.49,1260939.29,0.09,0.06
2024-07-06 12:19:55,58.49999999999999,10677.77,499346.58,1260939.35,0.09,0.06
2024-07-06 12:19:56,88.2,10678.03,499346.67,1260939.41,0.09,0.06
2024-07-06 12:19:57,65.5,10678.03,499346.75,1260939.46,0.09,0.06
2024-07-06 12:19:58,93.39999999999999,10677.05,499346.90,1260939.57,0.14,0.11
2024-07-06 12:19:59,73.60000000000001,10678.99,499346.98,1260939.63,0.09,0.06
2024-07-06 12:20:00,94.10000000000002,10679.23,499347.07,1260939.68,0.09,0.06
2024-07-06 12:20:01,112.20000000000002,10678.10,499347.16,1260939.74,0.09,0.06
2024-07-06 12:20:02,100.9,10678.10,499347.30,1260939.84,0.14,0.11
2024-07-06 12:20:03,73.5,10679.46,499347.39,1260939.90,0.09,0.06
2024-07-06 12:20:04,118.60000000000001,10679.50,499347.48,1260939.96,0.09,0.06
2024-07-06 12:20:05,76.6,10678.28,499347.57,1260940.02,0.09,0.06
2024-07-06 12:20:06,71.5,10678.52,499347.66,1260940.07,0.09,0.06
2024-07-06 12:20:07,64.39999999999999,10678.53,499347.75,1260940.13,0.09,0.06
2024-07-06 12:20:08,112.30000000000001,10677.70,499347.88,1260940.23,0.14,0.10
2024-07-06 12:20:09,86.90000000000002,10676.30,499347.97,1260940.29,0.09,0.06
2024-07-06 12:20:10,99.10000000000001,10675.33,499348.14,1260940.39,0.18,0.10
2024-07-06 12:20:11,73.39999999999999,10676.24,499348.23,1260940.45,0.09,0.06
2024-07-06 12:20:12,94.50000000000001,10676.52,499348.37,1260940.55,0.14,0.10
2024-07-06 12:20:13,66.6,10676.93,499348.46,1260940.61,0.09,0.06
2024-07-06 12:20:14,79.3,10676.94,499348.55,1260940.66,0.09,0.06
2024-07-06 12:20:15,58.8,10676.72,499348.64,1260940.72,0.09,0.06
2024-07-06 12:20:16,89.80000000000001,10676.71,499348.73,1260940.78,0.09,0.06
2024-07-06 12:20:17,58.5,10675.93,499348.82,1260940.83,0.09,0.06
2024-07-06 12:20:18,70.4,10676.17,499348.91,1260940.89,0.09,0.06
2024-07-06 12:20:19,82.19999999999999,10676.17,499349.00,1260940.95,0.09,0.06
2024-07-06 12:20:20,86.5,10676.17,499349.09,1260941.00,0.09,0.06
2024-07-06 12:20:21,76.0,10676.18,499349.17,1260941.06,0.09,0.06
2024-07-06 12:20:22,76.3,10676.18,499349.26,1260941.12,0.09,0.06
2024-07-06 12:20:23,77.2,10676.18,499349.45,1260941.27,0.19,0.15
2024-07-06 12:20:24,88.39999999999999,10676.15,499349.64,1260941.42,0.18,0.15
2024-07-06 12:20:25,62.199999999999996,10676.15,499349.72,1260941.48,0.09,0.06
2024-07-06 12:20:27,62.4,10676.39,499349.81,1260941.54,0.09,0.06
2024-07-06 12:20:28,57.49999999999999,10676.40,499349.90,1260941.60,0.09,0.06
2024-07-06 12:20:29,102.20000000000003,10675.46,499349.99,1260941.65,0.09,0.06
2024-07-06 12:20:30,63.699999999999996,10675.66,499350.08,1260941.71,0.09,0.06
2024-07-06 12:20:31,72.4,10675.66,499350.17,1260941.77,0.09,0.06
2024-07-06 12:20:32,90.30000000000001,10675.92,499350.26,1260941.82,0.09,0.06
2024-07-06 12:20:33,67.6,10675.92,499350.35,1260941.88,0.09,0.06
2024-07-06 12:20:34,55.599999999999994,10676.18,499350.49,1260941.98,0.14,0.10
2024-07-06 12:20:35,65.6,10676.21,499350.58,1260942.04,0.09,0.06
2024-07-06 12:20:36,81.5,10676.17,499350.67,1260942.10,0.09,0.06
2024-07-06 12:20:37,63.49999999999999,10676.19,499350.76,1260942.15,0.09,0.06
2024-07-06 12:20:38,82.30000000000001,10676.73,499350.85,1260942.21,0.09,0.06
2024-07-06 12:20:39,90.80000000000001,10676.73,499350.94,1260942.27,0.09,0.06
2024-07-06 12:20:40,82.6,10676.73,499351.08,1260942.37,0.14,0.11
2024-07-06 12:20:41,290.4000000000001,10677.70,499351.17,1260942.43,0.09,0.06
2024-07-06 12:20:42,70.69999999999999,10674.88,499351.26,1260942.49,0.09,0.06
2024-07-06 12:20:43,84.4,10673.62,499351.35,1260942.55,0.09,0.07
2024-07-06 12:20:44,60.39999999999999,10673.87,499351.44,1260942.61,0.09,0.06
2024-07-06 12:20:45,62.4,10674.11,499351.53,1260942.67,0.09,0.06
2024-07-06 12:20:46,73.7,10674.11,499351.62,1260942.73,0.09,0.06
2024-07-06 12:20:47,82.4,10674.37,499351.71,1260942.78,0.09,0.06
2024-07-06 12:20:48,62.699999999999996,10674.37,499351.80,1260942.84,0.09,0.06
2024-07-06 12:20:49,74.2,10674.37,499351.89,1260942.90,0.09,0.06
2024-07-06 12:20:50,80.6,10674.37,499352.03,1260943.00,0.14,0.10
2024-07-06 12:20:51,90.2,10675.11,499352.12,1260943.06,0.09,0.06
2024-07-06 12:20:52,58.699999999999996,10675.11,499352.21,1260943.12,0.09,0.06
2024-07-06 12:20:53,88.3,10674.66,499352.30,1260943.17,0.09,0.06
2024-07-06 12:20:54,78.9,10674.65,499352.39,1260943.23,0.09,0.06
2024-07-06 12:20:55,69.3,10673.32,499352.48,1260943.29,0.09,0.06
2024-07-06 12:20:56,58.699999999999996,10673.32,499352.57,1260943.34,0.09,0.06
2024-07-06 12:20:57,56.6,10673.33,499352.66,1260943.40,0.09,0.06
2024-07-06 12:20:58,94.5,10672.64,499352.80,1260943.51,0.14,0.11
2024-07-06 12:20:59,82.0,10674.34,499352.89,1260943.57,0.09,0.06
2024-07-06 12:21:00,68.9,10674.35,499352.98,1260943.62,0.09,0.06
2024-07-06 12:21:01,56.9,10673.16,499353.07,1260943.68,0.09,0.06
2024-07-06 12:21:02,120.5,10673.16,499353.21,1260943.79,0.14,0.11
2024-07-06 12:21:03,64.6,10666.75,499353.30,1260943.85,0.09,0.06
2024-07-06 12:21:04,77.2,10666.80,499353.39,1260943.90,0.09,0.06
2024-07-06 12:21:05,67.8,10665.55,499353.49,1260943.96,0.09,0.06
2024-07-06 12:21:06,95.4,10665.81,499353.58,1260944.02,0.09,0.06
2024-07-06 12:21:07,69.6,10665.21,499353.67,1260944.08,0.09,0.06
2024-07-06 12:21:08,81.6,10665.21,499353.81,1260944.18,0.14,0.10
2024-07-06 12:21:09,67.6,10665.47,499353.90,1260944.24,0.09,0.06
2024-07-06 12:21:10,98.2,10665.98,499353.99,1260944.30,0.09,0.06
2024-07-06 12:21:11,94.8,10665.55,499354.08,1260944.35,0.09,0.06
2024-07-06 12:21:12,78.9,10665.54,499354.21,1260944.46,0.14,0.10
2024-07-06 12:21:13,62.8,10665.95,499354.31,1260944.51,0.09,0.06
2024-07-06 12:21:14,101.4,10666.21,499354.40,1260944.57,0.09,0.06
2024-07-06 12:21:15,65.5,10665.74,499354.49,1260944.63,0.09,0.06
2024-07-06 12:21:16,56.8,10665.73,499354.58,1260944.69,0.09,0.06
2024-07-06 12:21:17,55.8,10665.98,499354.67,1260944.75,0.09,0.06
2024-07-06 12:21:18,80.30000000000001,10666.24,499354.76,1260944.80,0.09,0.06
2024-07-06 12:21:19,67.5,10666.24,499354.86,1260944.86,0.09,0.06
2024-07-06 12:21:20,56.8,10665.42,499354.95,1260944.92,0.09,0.06
2024-07-06 12:21:21,56.9,10664.97,499355.04,1260944.98,0.09,0.06
2024-07-06 12:21:22,88.4,10664.97,499355.13,1260945.04,0.09,0.06
2024-07-06 12:21:23,66.8,10664.97,499355.27,1260945.14,0.14,0.11
2024-07-06 12:21:24,64.3,10665.45,499355.51,1260945.34,0.23,0.20
2024-07-06 12:21:25,58.9,10665.71,499355.60,1260945.40,0.09,0.06
2024-07-06 12:21:26,84.6,10665.71,499355.69,1260945.46,0.09,0.06
2024-07-06 12:21:27,58.699999999999996,10665.67,499355.78,1260945.52,0.09,0.06
2024-07-06 12:21:28,73.4,10665.70,499355.87,1260945.58,0.09,0.06
2024-07-06 12:21:29,78.80000000000001,10665.98,499355.97,1260945.63,0.09,0.06
2024-07-06 12:21:30,66.69999999999999,10665.96,499356.06,1260945.69,0.09,0.06
2024-07-06 12:21:31,57.49999999999999,10665.96,499356.15,1260945.75,0.09,0.06
2024-07-06 12:21:32,61.3,10665.96,499356.24,1260945.81,0.09,0.06
2024-07-06 12:21:33,107.20000000000002,10665.43,499356.38,1260945.91,0.14,0.11
2024-07-06 12:21:35,67.6,10660.43,499356.47,1260945.97,0.09,0.06
2024-07-06 12:21:36,71.7,10660.77,499356.56,1260946.03,0.09,0.06
2024-07-06 12:21:37,93.4,10661.15,499356.66,1260946.09,0.09,0.06
2024-07-06 12:21:38,87.30000000000001,10661.45,499356.75,1260946.15,0.09,0.06
2024-07-06 12:21:39,54.9,10661.45,499356.84,1260946.20,0.09,0.06
2024-07-06 12:21:40,71.6,10660.74,499356.98,1260946.31,0.14,0.11
2024-07-06 12:21:41,99.60000000000001,10662.11,499357.07,1260946.37,0.09,0.06
2024-07-06 12:21:42,64.8,10662.14,499357.16,1260946.43,0.09,0.06
2024-07-06 12:21:43,86.80000000000001,10660.91,499357.26,1260946.49,0.09,0.06
2024-07-06 12:21:44,58.9,10660.91,499357.35,1260946.55,0.09,0.06
2024-07-06 12:21:45,98.5,10660.38,499357.44,1260946.61,0.09,0.06
2024-07-06 12:21:46,93.00000000000001,10660.46,499357.54,1260946.67,0.09,0.06
2024-07-06 12:21:47,64.7,10660.46,499357.63,1260946.72,0.09,0.06
2024-07-06 12:21:48,75.7,10660.46,499357.72,1260946.78,0.09,0.06
2024-07-06 12:21:49,67.6,10660.72,499357.81,1260946.84,0.09,0.06
2024-07-06 12:21:50,68.10000000000001,10660.72,499357.95,1260946.95,0.14,0.11
2024-07-06 12:21:51,63.599999999999994,10660.25,499358.04,1260947.00,0.09,0.06
2024-07-06 12:21:52,106.20000000000002,10660.25,499358.14,1260947.06,0.09,0.06
2024-07-06 12:21:53,74.30000000000001,10660.05,499358.23,1260947.12,0.09,0.06
2024-07-06 12:21:54,68.69999999999999,10660.05,499358.32,1260947.18,0.09,0.06
2024-07-06 12:21:55,57.9,10660.05,499358.42,1260947.24,0.09,0.06
2024-07-06 12:21:56,72.60000000000001,10660.05,499358.51,1260947.30,0.09,0.06
2024-07-06 12:21:57,61.699999999999996,10660.31,499358.60,1260947.35,0.09,0.06
2024-07-06 12:21:58,64.6,10659.76,499358.74,1260947.46,0.14,0.11
2024-07-06 12:21:59,64.2,10661.29,499358.84,1260947.52,0.09,0.06
2024-07-06 12:22:00,97.50000000000001,10661.80,499358.93,1260947.58,0.09,0.06
2024-07-06 12:22:01,122.00000000000001,10660.61,499359.02,1260947.64,0.09,0.06
2024-07-06 12:22:02,150.30000000000004,10660.62,499359.16,1260947.75,0.14,0.11
2024-07-06 12:22:03,89.80000000000001,10655.13,499359.26,1260947.81,0.09,0.06
2024-07-06 12:22:04,77.5,10655.44,499359.35,1260947.86,0.09,0.06
2024-07-06 12:22:05,55.699999999999996,10654.19,499359.44,1260947.92,0.09,0.06
2024-07-06 12:22:06,73.10000000000001,10654.18,499359.54,1260947.98,0.09,0.06
2024-07-06 12:22:07,91.8,10654.18,499359.63,1260948.04,0.09,0.06
2024-07-06 12:22:08,100.60000000000001,10654.44,499359.77,1260948.15,0.14,0.11
2024-07-06 12:22:09,71.2,10654.69,499359.86,1260948.20,0.09,0.06
2024-07-06 12:22:10,71.4,10653.86,499359.96,1260948.26,0.09,0.06
2024-07-06 12:22:11,83.30000000000001,10653.90,499360.05,1260948.32,0.09,0.06
2024-07-06 12:22:12,77.29999999999998,10653.90,499360.19,1260948.43,0.14,0.11
2024-07-06 12:22:13,63.9,10654.31,499360.29,1260948.49,0.10,0.06
2024-07-06 12:22:14,82.30000000000001,10654.32,499360.38,1260948.55,0.09,0.06
2024-07-06 12:22:15,102.40000000000002,10654.38,499360.47,1260948.61,0.09,0.06
2024-07-06 12:22:16,60.6,10654.37,499360.57,1260948.66,0.09,0.06
2024-07-06 12:22:17,64.1,10654.37,499360.66,1260948.72,0.09,0.06
2024-07-06 12:22:18,55.8,10654.37,499360.75,1260948.78,0.09,0.06
2024-07-06 12:22:19,131.3,10654.58,499360.85,1260948.84,0.09,0.06
2024-07-06 12:22:20,62.49999999999999,10654.61,499360.94,1260948.90,0.09,0.06
2024-07-06 12:22:21,64.69999999999999,10654.62,499361.03,1260948.96,0.09,0.06
2024-07-06 12:22:22,71.9,10654.07,499361.13,1260949.02,0.09,0.06
2024-07-06 12:22:23,100.70000000000002,10654.07,499361.27,1260949.13,0.14,0.11
2024-07-06 12:22:24,265.00000000000006,10654.28,499361.51,1260949.33,0.24,0.20
2024-07-06 12:22:25,59.7,10649.85,499361.60,1260949.39,0.09,0.06
2024-07-06 12:22:26,65.7,10649.29,499361.69,1260949.44,0.09,0.06
2024-07-06 12:22:27,102.90000000000003,10649.55,499361.79,1260949.50,0.09,0.06
2024-07-06 12:22:28,53.0,10649.57,499361.88,1260949.56,0.09,0.06
2024-07-06 12:22:29,56.8,10649.57,499361.97,1260949.62,0.09,0.06
2024-07-06 12:22:30,122.7,10649.00,499362.07,1260949.68,0.09,0.06
2024-07-06 12:22:31,74.8,10649.00,499362.16,1260949.74,0.09,0.06
2024-07-06 12:22:32,66.69999999999999,10649.00,499362.25,1260949.80,0.09,0.06
2024-07-06 12:22:33,73.8,10649.20,499362.40,1260949.90,0.14,0.11
2024-07-06 12:22:34,89.6,10648.65,499362.49,1260949.96,0.09,0.06
2024-07-06 12:22:35,70.5,10648.65,499362.58,1260950.02,0.09,0.06
2024-07-06 12:22:36,56.9,10648.65,499362.68,1260950.08,0.09,0.06
2024-07-06 12:22:37,81.19999999999999,10648.88,499362.77,1260950.14,0.09,0.06
2024-07-06 12:22:38,103.70000000000002,10649.14,499362.87,1260950.20,0.09,0.06
2024-07-06 12:22:39,73.69999999999999,10649.64,499363.01,1260950.31,0.14,0.11
2024-07-06 12:22:40,65.8,10651.15,499363.10,1260950.37,0.09,0.06
2024-07-06 12:22:41,68.5,10651.18,499363.20,1260950.43,0.09,0.06
2024-07-06 12:22:42,82.60000000000001,10649.22,499363.29,1260950.49,0.09,0.06
2024-07-06 12:22:43,71.6,10649.21,499363.39,1260950.55,0.10,0.06
2024-07-06 12:22:44,69.7,10649.21,499363.48,1260950.61,0.09,0.06
2024-07-06 12:22:46,78.49999999999999,10648.68,499363.58,1260950.67,0.09,0.06
2024-07-06 12:22:47,87.4,10648.68,499363.67,1260950.73,0.09,0.06
2024-07-06 12:22:48,60.8,10648.91,499363.77,1260950.79,0.09,0.06
2024-07-06 12:22:49,62.49999999999999,10648.91,499363.86,1260950.85,0.09,0.06
2024-07-06 12:22:50,98.4,10649.16,499364.00,1260950.96,0.14,0.11
2024-07-06 12:22:51,64.5,10649.43,499364.10,1260951.02,0.09,0.06
2024-07-06 12:22:52,79.7,10649.43,499364.19,1260951.07,0.09,0.06
2024-07-06 12:22:53,70.3,10648.99,499364.28,1260951.13,0.09,0.06
2024-07-06 12:22:54,87.10000000000001,10649.49,499364.38,1260951.19,0.09,0.06
2024-07-06 12:22:55,103.3,10649.49,499364.47,1260951.25,0.09,0.06
2024-07-06 12:22:56,63.39999999999999,10649.49,499364.57,1260951.31,0.09,0.06
2024-07-06 12:22:57,63.8,10649.49,499364.66,1260951.37,0.09,0.06
2024-07-06 12:22:58,96.20000000000002,10648.93,499364.76,1260951.43,0.10,0.06
2024-07-06 12:22:59,89.1,10648.93,499364.90,1260951.54,0.14,0.11
2024-07-06 12:23:00,92.20000000000002,10650.28,499365.00,1260951.60,0.09,0.06
2024-07-06 12:23:01,68.7,10650.31,499365.09,1260951.66,0.09,0.06
2024-07-06 12:23:02,83.30000000000001,10649.60,499365.18,1260951.72,0.09,0.06
2024-07-06 12:23:03,112.10000000000001,10649.60,499365.33,1260951.83,0.15,0.11
2024-07-06 12:23:04,69.6,10643.93,499365.43,1260951.89,0.10,0.06
2024-07-06 12:23:05,73.5,10644.26,499365.52,1260951.95,0.10,0.06
2024-07-06 12:23:06,98.4,10643.29,499365.62,1260952.01,0.09,0.06
2024-07-06 12:23:07,73.10000000000001,10643.29,499365.71,1260952.07,0.09,0.06
2024-07-06 12:23:08,68.3,10643.29,499365.85,1260952.17,0.14,0.11
2024-07-06 12:23:09,60.699999999999996,10643.81,499365.95,1260952.23,0.09,0.06
2024-07-06 12:23:10,86.69999999999999,10642.99,499366.04,1260952.29,0.09,0.06
2024-07-06 12:23:11,60.4,10642.51,499366.14,1260952.35,0.10,0.06
2024-07-06 12:23:12,75.0,10642.79,499366.28,1260952.46,0.14,0.11
2024-07-06 12:23:13,71.3,10642.63,499366.38,1260952.52,0.10,0.06
2024-07-06 12:23:14,96.4,10641.97,499366.47,1260952.58,0.10,0.06
2024-07-06 12:23:15,78.6,10641.49,499366.57,1260952.64,0.09,0.06
2024-07-06 12:23:16,61.599999999999994,10638.72,499366.66,1260952.70,0.10,0.06
2024-07-06 12:23:17,57.29999999999999,10638.97,499366.76,1260952.76,0.10,0.06
2024-07-06 12:23:18,81.9,10638.98,499366.85,1260952.82,0.10,0.06
2024-07-06 12:23:19,60.0,10639.07,499366.95,1260952.88,0.09,0.06
2024-07-06 12:23:20,55.29999999999999,10639.33,499367.04,1260952.94,0.10,0.06
2024-07-06 12:23:21,67.8,10639.34,499367.14,1260953.00,0.09,0.06
2024-07-06 12:23:22,76.80000000000001,10639.34,499367.23,1260953.06,0.10,0.06
2024-07-06 12:23:23,74.3,10639.75,499367.33,1260953.12,0.09,0.06
2024-07-06 12:23:24,79.2,10638.80,499367.62,1260953.37,0.29,0.25
2024-07-06 12:23:25,67.0,10638.96,499367.71,1260953.43,0.10,0.06
2024-07-06 12:23:26,91.50000000000001,10638.96,499367.81,1260953.49,0.10,0.06
2024-07-06 12:23:27,58.7,10638.96,499367.90,1260953.55,0.10,0.06
2024-07-06 12:23:28,75.99999999999999,10638.96,499368.00,1260953.61,0.10,0.06
2024-07-06 12:23:29,72.69999999999999,10639.23,499368.09,1260953.67,0.09,0.06
2024-07-06 12:23:30,124.10000000000001,10639.23,499368.19,1260953.73,0.10,0.06
2024-07-06 12:23:31,66.6,10639.48,499368.28,1260953.79,0.10,0.06
2024-07-06 12:23:32,59.7,10639.73,499368.38,1260953.85,0.10,0.06
2024-07-06 12:23:33,72.6,10639.99,499368.52,1260953.95,0.14,0.11
2024-07-06 12:23:34,90.4,10640.00,499368.62,1260954.01,0.10,0.06
2024-07-06 12:23:35,63.5,10640.04,499368.72,1260954.07,0.10,0.06
2024-07-06 12:23:36,62.29999999999999,10639.21,499368.81,1260954.13,0.10,0.06
2024-07-06 12:23:37,57.599999999999994,10639.70,499368.91,1260954.20,0.10,0.06
2024-07-06 12:23:38,75.9,10639.82,499369.00,1260954.25,0.10,0.06
2024-07-06 12:23:39,87.90000000000002,10639.88,499369.15,1260954.37,0.15,0.11
2024-07-06 12:23:40,73.3,10641.14,499369.25,1260954.42,0.10,0.06
2024-07-06 12:23:41,68.6,10641.25,499369.34,1260954.49,0.10,0.06
2024-07-06 12:23:42,85.5,10640.04,499369.44,1260954.55,0.10,0.06
2024-07-06 12:23:43,52.8,10640.10,499369.53,1260954.61,0.10,0.06
2024-07-06 12:23:44,74.1,10640.16,499369.63,1260954.67,0.10,0.06
2024-07-06 12:23:45,101.3,10640.24,499369.73,1260954.73,0.10,0.07
2024-07-06 12:23:46,71.5,10640.30,499369.83,1260954.79,0.10,0.06
